250994
============================================================
Improved Human scRNA-seq Metadata Collector
============================================================

2025-11-30 20:34:35,678 - __main__ - INFO - Starting metadata collection from all databases...

Starting collection process...

2025-11-30 20:34:35,678 - __main__ - INFO - 
============================================================
Collecting from cellxgene
============================================================
2025-11-30 20:34:35,678 - __main__ - INFO - Starting improved CELLxGENE collection...
2025-11-30 20:34:35,678 - __main__ - INFO - Fetching CELLxGENE collections from https://api.cellxgene.cziscience.com/curation/v1/collections
2025-11-30 20:34:44,916 - __main__ - INFO - Saved raw data to metadata_output/cellxgene/raw/collections_raw.json
2025-11-30 20:34:44,916 - __main__ - INFO - Retrieved 336 collections
2025-11-30 20:34:44,917 - __main__ - INFO - Fetching CELLxGENE datasets from https://api.cellxgene.cziscience.com/curation/v1/datasets
2025-11-30 20:35:29,807 - __main__ - INFO - Saved raw data to metadata_output/cellxgene/raw/datasets_raw.json
2025-11-30 20:35:29,808 - __main__ - INFO - Retrieved 2000 datasets
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset b347446f-2e38-4248-96fb-39acc50f2112: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset 9613ef7c-dec7-4d68-acbe-1ffa7f57fde5: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset 881e0e6b-a185-45f1-9b56-81606e91e7ff: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset 83d62c7b-3439-47ba-988c-d99e705bda12: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset 629f83be-1e74-44df-8526-f26439b8f95e: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset 584a1915-74ac-4659-a953-f2db8c6a90c5: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset 3f1c0eb7-c2b2-435c-af1b-793670935fd9: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,814 - __main__ - WARNING - Error parsing dataset 20de8570-f01a-4016-9e0d-7e2bfb43932a: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,814 - __main__ - WARNING - Error parsing dataset 182f8181-172b-46c3-9bc3-575bf3bce91b: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,814 - __main__ - WARNING - Error parsing dataset 04557650-a691-4306-a56c-232fbfeb236c: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,814 - __main__ - WARNING - Error parsing dataset 64267fb5-7b70-4705-a13b-cc38966c22a8: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,814 - __main__ - WARNING - Error parsing dataset f14bc322-1322-4184-8d16-409557525ea5: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,814 - __main__ - WARNING - Error parsing dataset aecc2743-4ff2-4b55-ac8c-a1ff76fc4bb4: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,814 - __main__ - WARNING - Error parsing dataset d42cadbf-b907-49dc-9565-fedba8fccedc: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,814 - __main__ - WARNING - Error parsing dataset c35a95de-e54c-46c0-855f-984f21163279: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,814 - __main__ - WARNING - Error parsing dataset ac7a65ad-b918-4e3e-a216-7824cc23638e: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,814 - __main__ - WARNING - Error parsing dataset 8f3e7fcf-0b16-4a29-a5f1-a7a8b267d689: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,814 - __main__ - WARNING - Error parsing dataset 8a961a54-7e37-41e4-8e7b-463b23146b17: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,814 - __main__ - WARNING - Error parsing dataset 80767859-6001-4fc7-a8e7-602b1e8bd54d: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,814 - __main__ - WARNING - Error parsing dataset 7a419302-772d-4534-bffe-763c95b8c63d: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,814 - __main__ - WARNING - Error parsing dataset 6202f287-c6f8-48f3-a296-8c8341251187: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,814 - __main__ - WARNING - Error parsing dataset 2b868c88-eb35-492d-ba7d-4f2d0ff3ff33: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,814 - __main__ - WARNING - Error parsing dataset 19cca385-55f4-45dd-8e62-d9e15f59e32c: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,814 - __main__ - WARNING - Error parsing dataset f28376c8-2ca0-419f-8e22-543f71457eb3: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,814 - __main__ - WARNING - Error parsing dataset 647f6028-4173-4188-9db6-f94e0a65e967: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,814 - __main__ - WARNING - Error parsing dataset 53d9dafe-deb9-40b2-8bb4-38774fc8fc02: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,814 - __main__ - WARNING - Error parsing dataset 46f6fd9d-1bef-4ac7-a26a-b074e105b475: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,814 - __main__ - WARNING - Error parsing dataset 43a1506b-aa9e-46a3-b288-d210f4595ddf: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,814 - __main__ - WARNING - Error parsing dataset 09b518f9-da64-44cc-aec8-70a89d55611f: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,814 - __main__ - WARNING - Error parsing dataset 6fc37633-13f5-4bf0-af95-52808143bffd: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,814 - __main__ - WARNING - Error parsing dataset 4b83f213-b96b-4c87-a884-9b81faddb194: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,814 - __main__ - WARNING - Error parsing dataset 3e55180c-780a-4424-9434-5296640ffc0d: sequence item 0: expected str instance, dict found
